Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
144,Mozambique,16,Wheat and meslin flour,Export Quantity,2009,t,404.000000,E
144,Mozambique,16,Wheat and meslin flour,Export Quantity,2010,t,33084.000000,X
144,Mozambique,16,Wheat and meslin flour,Export Quantity,2011,t,37817.000000,X
5207,South America,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,139118.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,57298.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,59608.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,40835.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,30653.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,29595.000000,A
5801,Least Developed Countries (LDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,3549.670000,A
5801,Least Developed Countries (LDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,4553.100000,A
5801,Least Developed Countries (LDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,1763.190000,E
5801,Least Developed Countries (LDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,11672.160000,A
5801,Least Developed Countries (LDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,1339.170000,E
5801,Least Developed Countries (LDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,1508.050000,E
225,United Arab Emirates,22,Pastry,Import Quantity,2006,t,34150.000000,X
225,United Arab Emirates,22,Pastry,Import Quantity,2007,t,40082.000000,X
225,United Arab Emirates,22,Pastry,Import Quantity,2008,t,60087.000000,A
225,United Arab Emirates,22,Pastry,Import Quantity,2009,t,41726.000000,X
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,167.000000,A
225,United Arab Emirates,22,Pastry,Import Quantity,2010,t,31845.000000,X
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,177.000000,A
225,United Arab Emirates,22,Pastry,Import Quantity,2011,t,45595.000000,X
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,222.000000,A
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,207.000000,X
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,44886.220000,A
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,269.000000,A
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,53240.080000,A
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,203.000000,A
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,77805.740000,A
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,65679.430000,A
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,75225.850000,A
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,64110.330000,E
5302,Eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,34104.000000,A
5302,Eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,37549.000000,A
5302,Eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,42626.000000,A
5302,Eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,38389.000000,A
5302,Eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,38990.000000,A
5302,Eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,41889.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,192043.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,106921.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,122759.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,72480.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,58428.000000,A
5207,South America,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,106260.000000,A
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,197511.380000,E
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,7021.340000,E
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,7671.820000,E
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,4413.080000,E
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,3838.860000,E
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,5035.660000,E
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,0.000000,E
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,0.000000,E
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,0.000000,E
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,0.000000,E
5500,Oceania,19,Germ of wheat,Import Quantity,2006,t,3.000000,A
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,0.000000,E
5500,Oceania,19,Germ of wheat,Import Quantity,2007,t,7.000000,E
23,Belize,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,0.000000,E
5500,Oceania,19,Germ of wheat,Import Quantity,2008,t,6.020000,A
5500,Oceania,19,Germ of wheat,Import Quantity,2009,t,13.010000,A
5500,Oceania,19,Germ of wheat,Import Quantity,2010,t,15.730000,A
5500,Oceania,19,Germ of wheat,Import Quantity,2011,t,4.000000,A
225,United Arab Emirates,22,Pastry,Export Quantity,2006,t,50381.000000,X
225,United Arab Emirates,22,Pastry,Export Quantity,2007,t,63045.000000,A
225,United Arab Emirates,22,Pastry,Export Quantity,2008,t,48470.000000,A
225,United Arab Emirates,22,Pastry,Export Quantity,2009,t,24208.000000,X
225,United Arab Emirates,22,Pastry,Export Quantity,2010,t,18873.000000,X
225,United Arab Emirates,22,Pastry,Export Quantity,2011,t,31431.000000,X
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,957.000000,A
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,2264.000000,A
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2006,t,9270.390000,E
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,909.000000,A
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2007,t,3378.140000,E
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,177.440000,A
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2008,t,4261.080000,E
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,248.100000,A
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2009,t,4499.350000,E
5802,Land Locked Developing Countries (LLDCs),115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,1306.030000,A
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2010,t,3621.830000,E
52070,South America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2011,t,3770.310000,E
5500,Oceania,19,Germ of wheat,Export Quantity,2006,t,124.000000,A
5500,Oceania,19,Germ of wheat,Export Quantity,2007,t,372.000000,A
5500,Oceania,19,Germ of wheat,Export Quantity,2008,t,294.000000,A
5500,Oceania,19,Germ of wheat,Export Quantity,2009,t,312.000000,A
5500,Oceania,19,Germ of wheat,Export Quantity,2010,t,57.000000,A
5500,Oceania,19,Germ of wheat,Export Quantity,2011,t,0.000000,E
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,76.000000,X
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,82.000000,A
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,146.000000,A
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,1012.000000,X
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,161.000000,A
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,147.000000,A
351,China,19,Germ of wheat,Import Quantity,2006,t,0.000000,E
351,China,19,Germ of wheat,Import Quantity,2007,t,1.000000,A
351,China,19,Germ of wheat,Import Quantity,2008,t,1.000000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,29632.470000,E
351,China,19,Germ of wheat,Import Quantity,2009,t,232.000000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,28524.090000,E
351,China,19,Germ of wheat,Import Quantity,2010,t,27.000000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,27849.960000,E
351,China,19,Germ of wheat,Import Quantity,2011,t,37.000000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,37254.500000,E
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,57644.070000,E
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,33069.730000,E
351,China,19,Germ of wheat,Export Quantity,2006,t,0.000000,X
351,China,19,Germ of wheat,Export Quantity,2007,t,0.000000,E
351,China,19,Germ of wheat,Export Quantity,2008,t,0.000000,E
351,China,19,Germ of wheat,Export Quantity,2009,t,150.000000,A
351,China,19,Germ of wheat,Export Quantity,2010,t,193.000000,A
351,China,19,Germ of wheat,Export Quantity,2011,t,73.000000,A
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,8429.190000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,9362.810000,E
130,Malawi,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,2.000000,A
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,71985.900000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,9674.920000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,13627.190000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,15766.010000,E
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,173160.360000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,161757.110000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,159735.760000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,199202.210000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,224809.750000,A
5803,Small Island Developing States (SIDS),115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,244408.520000,A
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2006,t,113369.570000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2007,t,119035.710000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2008,t,226683.900000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2009,t,139137.230000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2010,t,150313.300000,E
52030,Northern America (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2011,t,165452.140000,E
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,136430.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,133606.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,142450.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,132586.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,135734.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,136508.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,18678.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,16892.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,15882.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,16414.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,18294.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,18246.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,6165.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,5656.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,5461.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,6563.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,5690.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,5687.000000,A
5203,Northern America,19,Germ of wheat,Import Quantity,2006,t,0.000000,X
5203,Northern America,19,Germ of wheat,Import Quantity,2007,t,0.000000,X
5203,Northern America,19,Germ of wheat,Import Quantity,2008,t,0.000000,X
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,695.000000,A
5203,Northern America,19,Germ of wheat,Import Quantity,2009,t,0.000000,X
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,834.000000,A
5203,Northern America,19,Germ of wheat,Import Quantity,2010,t,0.000000,X
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,885.000000,A
5203,Northern America,19,Germ of wheat,Import Quantity,2011,t,0.000000,X
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,1147.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,1045.000000,A
98,Croatia,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,1329.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,296106.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,212532.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,184133.000000,E
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,197572.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,225861.000000,A
5402,Northern Europe,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,266528.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,2596.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,4157.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,5520.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,6637.000000,A
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,6977.000000,A
5203,Northern America,19,Germ of wheat,Export Quantity,2006,t,0.000000,X
126,Lithuania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,6745.000000,A
5203,Northern America,19,Germ of wheat,Export Quantity,2007,t,0.000000,X
5203,Northern America,19,Germ of wheat,Export Quantity,2008,t,0.000000,X
5203,Northern America,19,Germ of wheat,Export Quantity,2009,t,0.000000,X
5203,Northern America,19,Germ of wheat,Export Quantity,2010,t,0.000000,X
5203,Northern America,19,Germ of wheat,Export Quantity,2011,t,0.000000,X
5303,Southern Asia,19,Germ of wheat,Import Quantity,2006,t,0.000000,E
5303,Southern Asia,19,Germ of wheat,Import Quantity,2007,t,0.090000,E
5303,Southern Asia,19,Germ of wheat,Import Quantity,2008,t,2.130000,A
5303,Southern Asia,19,Germ of wheat,Import Quantity,2009,t,1.130000,A
5303,Southern Asia,19,Germ of wheat,Import Quantity,2010,t,0.050000,A
5303,Southern Asia,19,Germ of wheat,Import Quantity,2011,t,7.370000,A
157,Nicaragua,22,Pastry,Import Quantity,2006,t,23151.000000,X
157,Nicaragua,22,Pastry,Import Quantity,2007,t,22010.000000,A
157,Nicaragua,22,Pastry,Import Quantity,2008,t,19939.000000,A
157,Nicaragua,22,Pastry,Import Quantity,2009,t,19047.000000,A
157,Nicaragua,22,Pastry,Import Quantity,2010,t,21451.000000,A
157,Nicaragua,22,Pastry,Import Quantity,2011,t,23931.000000,A
5303,Southern Asia,19,Germ of wheat,Export Quantity,2006,t,0.000000,E
5303,Southern Asia,19,Germ of wheat,Export Quantity,2007,t,7.000000,A
5303,Southern Asia,19,Germ of wheat,Export Quantity,2008,t,6.000000,A
5303,Southern Asia,19,Germ of wheat,Export Quantity,2009,t,4.000000,A
5303,Southern Asia,19,Germ of wheat,Export Quantity,2010,t,3.000000,A
5303,Southern Asia,19,Germ of wheat,Export Quantity,2011,t,3.900000,A
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,272.000000,X
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,307.000000,X
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,316.000000,X
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,281.000000,A
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,309.000000,A
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,620.000000,A
157,Nicaragua,22,Pastry,Export Quantity,2006,t,4046.000000,A
157,Nicaragua,22,Pastry,Export Quantity,2007,t,5105.000000,A
157,Nicaragua,22,Pastry,Export Quantity,2008,t,4896.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,158263.060000,A
157,Nicaragua,22,Pastry,Export Quantity,2009,t,9274.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,196204.730000,E
157,Nicaragua,22,Pastry,Export Quantity,2010,t,10862.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,174257.870000,A
157,Nicaragua,22,Pastry,Export Quantity,2011,t,13914.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,143814.740000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,156955.790000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,174936.160000,A
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,853.000000,X
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,4265.000000,X
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,5617.000000,X
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,4060.000000,A
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,3984.000000,A
149,Nepal,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,6816.000000,A
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,800.000000,I
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,500.000000,I
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,92.000000,X
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,86.000000,X
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,188.000000,X
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,815.000000,X
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,414023.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,378458.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,398168.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,442618.440000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,505096.000000,A
5304,South-eastern Asia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,527986.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,180.000000,X
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,196.000000,X
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,211.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,395.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,352.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,617.000000,A
70,French Polynesia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,1420.000000,A
70,French Polynesia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,1667.000000,A
70,French Polynesia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,1645.000000,A
70,French Polynesia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,1556.000000,A
70,French Polynesia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,1777.000000,A
70,French Polynesia,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,1747.000000,A
249,Yemen,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,2338.000000,A
249,Yemen,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,3579.000000,A
5404,Western Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,267686.000000,A
249,Yemen,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,6922.000000,A
5404,Western Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,277037.000000,A
249,Yemen,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,5473.000000,A
5404,Western Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,298980.000000,A
249,Yemen,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,9615.000000,X
5404,Western Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,322605.000000,A
249,Yemen,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,3324.000000,A
5404,Western Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,333497.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2006,t,17.000000,X
5404,Western Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,318539.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2007,t,29.000000,X
5403,Southern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,138524.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2008,t,73.000000,A
5403,Southern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,159279.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2009,t,100.000000,A
5403,Southern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,165206.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2010,t,49.000000,A
5403,Southern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,150695.000000,A
38,Sri Lanka,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2011,t,38.000000,A
5403,Southern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,151631.000000,A
5403,Southern Europe,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,157572.000000,A
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,758.000000,X
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,457.000000,X
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,0.000000,I
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,0.000000,I
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,0.000000,I
168,Papua New Guinea,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,0.000000,E
5801,Least Developed Countries (LDCs),19,Germ of wheat,Import Quantity,2006,t,69.590000,E
5801,Least Developed Countries (LDCs),19,Germ of wheat,Import Quantity,2007,t,27.830000,A
5801,Least Developed Countries (LDCs),19,Germ of wheat,Import Quantity,2008,t,137.400000,E
5801,Least Developed Countries (LDCs),19,Germ of wheat,Import Quantity,2009,t,679.290000,A
5801,Least Developed Countries (LDCs),19,Germ of wheat,Import Quantity,2010,t,838.430000,A
5801,Least Developed Countries (LDCs),19,Germ of wheat,Import Quantity,2011,t,4.400000,E
5305,Western Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,44214.000000,E
5305,Western Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,49637.000000,A
5305,Western Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,42875.000000,A
5305,Western Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,47060.000000,A
5305,Western Asia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,71851.000000,E
